0.2127721,0.3091343,0.573603,0.4206653,0.60057,0.0386803,0.7052593,0.4344352,0.0115084,0.4187497,0.0259433,0.3759932,0.023062,0.0306897,0.0217594,0.1156505,0.3429231,0.4202455,0.0213452,0.0009738,0.0420807,0.1363549,0.1873521,0.3674034,0.0886353,0.6668648,0.3721593,0.3147894,0.2829872,0.3911934,0.2518292,0.017048,0.2043075,0.1508183,0.5836144,0.7392584,0.5704029,0.0750222,0.0671344,0.577471,0.0369562,0.6011834,0.5925141,0.4596717,0.5601367,0.5836579,0.5189749,0.5862553,0.3492173,0.1534627,0.5519872,0.6757806,0.3864087,0.2579039,0.422289,0.1763969,0.1939125,0.2233523,0.0951535,0.2836094,0.0348142,0.2294637,0.6318267,0.3722252,0.5502901,0.3353656,0.322506,0.3655004,0.548448,0.0107917,0.1809254,0.0240596,0.0423211,0.122421,0.3513223,0.6620863,0.0518093,0.1093774,0.1825001,0.0357256,0.3749357,0.0920181,0.5781095,0.213375,0.5664104,0.150519,0.1229764,0.0875045,0.1705939,0.6292908,0.6325546,0.5127581,0.5714527,0.4110221,0.4334515,0.5942726,0.2915269,0.6457333,0.5151145,0.6424359
0.2239732,0.20469,0.5375796,0.3967498,0.5433096,0.0547671,0.60565,0.388918,0.002447,0.510567,0.0083412,0.2944658,0.0318636,0.006965,0.0116517,0.0666657,0.2280387,0.480441,0.0529699,0.0021703,0.0730681,0.1461059,0.1635246,0.37228,0.1223512,0.6650231,0.4168831,0.3929892,0.1612328,0.352417,0.1798331,0.009675,0.1763243,0.1053332,0.7708585,0.6480149,0.6514866,0.0791197,0.0454395,0.5586146,0.0360484,0.5409467,0.6849808,0.5135459,0.6533814,0.4863342,0.6257984,0.5054303,0.3159569,0.1565,0.5775534,0.6589017,0.3269519,0.2274682,0.4950052,0.2847406,0.2424314,0.2812126,0.1288864,0.2562282,0.0215627,0.2288318,0.6106767,0.4126491,0.470991,0.3862811,0.3522183,0.5612776,0.4908595,0.0133476,0.1967378,0.0155823,0.0387932,0.0731446,0.3618891,0.663899,0.0423864,0.0766915,0.2556511,0.0266414,0.3599802,0.0899747,0.6315993,0.1869642,0.588364,0.1693444,0.1598694,0.0912955,0.0480386,0.4819103,0.6374327,0.425284,0.5425445,0.4238881,0.4747483,0.6734275,0.2117277,0.6133717,0.5906212,0.6945838
0.1442354,0.200019,0.4294622,0.3366526,0.6969842,0.0315417,0.5544669,0.3934269,0.0246731,0.4949252,0.0104877,0.3502087,0.0274768,0.0197522,0.0066751,0.0449517,0.3308886,0.539148,0.0454261,0.0034084,0.0320255,0.198367,0.127601,0.264944,0.1466654,0.7398478,0.4457559,0.3524516,0.242873,0.5117126,0.1459751,0.0116136,0.2198344,0.0990337,0.5346163,0.5228077,0.8253394,0.0578414,0.0328863,0.7351646,0.0442288,0.5876765,0.7018334,0.4632135,0.6265917,0.5306045,0.5233957,0.5229612,0.4112528,0.1334401,0.525817,0.676521,0.3211799,0.2331126,0.4381461,0.2882971,0.3346684,0.2416007,0.0731969,0.1894986,0.0188798,0.2229199,0.7467595,0.4584881,0.4775219,0.2729913,0.3532283,0.4427974,0.3525113,0.0152632,0.1485125,0.0144673,0.0390736,0.0815141,0.2637003,0.6158146,0.0331924,0.0715204,0.128455,0.0150862,0.500389,0.0934677,0.6600397,0.1396911,0.5289669,0.1948845,0.1276372,0.0665915,0.091295,0.6295447,0.5649896,0.4890487,0.4945585,0.4458388,0.5586411,0.5873143,0.2161935,0.5696991,0.5813488,0.5662394
0.1134152,0.2184126,0.5059694,0.3014516,0.5694089,0.0630834,0.6026742,0.4663119,0.0113949,0.5237263,0.0223982,0.3059208,0.0158405,0.0176929,0.0120414,0.0973539,0.3460188,0.4912798,0.0352807,0.0020112,0.0454131,0.1870203,0.0828179,0.1360621,0.0826901,0.630206,0.4317378,0.3034196,0.2080438,0.4988079,0.133567,0.0062043,0.2599892,0.1009816,0.5920133,0.5684972,0.6751607,0.0608446,0.0759459,0.6925024,0.027091,0.5763116,0.6896468,0.5573539,0.5126743,0.6550418,0.687887,0.522145,0.3489918,0.1623056,0.5610826,0.6318221,0.2930765,0.273304,0.5988288,0.3305466,0.3020473,0.192558,0.105098,0.2354948,0.0067402,0.2636166,0.7163197,0.486496,0.4019089,0.368049,0.3628003,0.4227704,0.4529602,0.009591,0.1243243,0.0376299,0.0426159,0.050885,0.378156,0.6084911,0.0189272,0.0819963,0.2040475,0.0159313,0.3944512,0.1118313,0.7077256,0.1577285,0.5713695,0.1594256,0.1402474,0.0754029,0.0333053,0.6093271,0.6234673,0.5461273,0.5616254,0.4522448,0.4793958,0.4921651,0.3037859,0.599006,0.4937774,0.6776929
0.1096441,0.1355488,0.5258231,0.3847288,0.64566,0.0262379,0.6704535,0.3823454,0.0158637,0.4892024,0.0187339,0.3685118,0.0131421,0.0184254,0.0246405,0.0900772,0.332386,0.4886081,0.0631023,0.0097513,0.0432382,0.1069543,0.1561643,0.134665,0.1060329,0.7588149,0.4076871,0.2911566,0.1371143,0.4010032,0.2491572,0.0155337,0.1896395,0.0850986,0.596613,0.4497712,0.6045419,0.0757731,0.0470703,0.7439955,0.04014,0.6613017,0.6063942,0.4668748,0.6688152,0.56885,0.6487347,0.4597483,0.4312617,0.1575423,0.5825405,0.5633526,0.3314323,0.2232809,0.5260394,0.2230291,0.2818591,0.2021897,0.0708118,0.2365183,0.0049488,0.2543561,0.5189013,0.4265023,0.4718271,0.3860617,0.4270168,0.4553053,0.4701468,0.0190461,0.1294067,0.0122798,0.0333086,0.0817026,0.444339,0.6246272,0.0076043,0.1070489,0.1542058,0.0268469,0.3955092,0.1095262,0.5828347,0.1475714,0.5398962,0.1510467,0.1192356,0.0399486,0.0315056,0.6301944,0.497169,0.4515264,0.6986894,0.3870406,0.4206594,0.7253519,0.265574,0.5831362,0.527376,0.6077807
0.1096687,0.2629202,0.4675146,0.3526741,0.5693283,0.0351017,0.6676292,0.4981318,0.0229585,0.4672422,0.0120695,0.3690688,0.0437617,0.0264829,0.0018136,0.0389655,0.3874345,0.5293208,0.0500589,0.0008553,0.0337555,0.1549294,0.1549863,0.1405581,0.1466841,0.6783433,0.4231556,0.3380011,0.1671445,0.4211861,0.2403743,0.014975,0.1446572,0.0867746,0.4447932,0.5110368,0.6474332,0.1307878,0.0507475,0.6436439,0.0687626,0.565051,0.5686088,0.4925961,0.5728663,0.6346725,0.5530478,0.4930591,0.4684872,0.161554,0.4925726,0.5654011,0.4215258,0.1982998,0.5444192,0.3688982,0.2490103,0.2212079,0.0690039,0.2734981,0.0235207,0.267156,0.5507306,0.4648435,0.4793087,0.5373166,0.4173965,0.4133099,0.4602331,0.0380965,0.1753289,0.0351623,0.0647112,0.084914,0.4389793,0.5255416,0.0209721,0.1126017,0.1801124,0.0271171,0.4149776,0.1344425,0.4912243,0.2245933,0.5292357,0.176365,0.1107522,0.1065169,0.028433,0.6444545,0.6571715,0.4654749,0.5976286,0.4023628,0.4618855,0.6832955,0.2690322,0.6917386,0.5339917,0.6911857
0.053539,0.2550051,0.5466147,0.3040887,0.6673519,0.0260545,0.7184675,0.3901141,0.0262445,0.429424,0.0164431,0.3708873,0.012195,0.0568237,0.0023223,0.098276,0.2702402,0.4678765,0.0523051,0.002335,0.4993008,0.1909972,0.1346893,0.2074688,0.1140707,0.1040762,0.4183329,0.1641121,0.1224538,0.2997823,0.3080677,0.0055543,0.1193186,0.1442543,0.6318519,0.7115817,0.6451928,0.0615369,0.0605559,0.6113906,0.0561333,0.6865858,0.6296711,0.560636,0.5247169,0.1513043,0.487204,0.5710854,0.3116619,0.1224005,0.4987982,0.6047698,0.2792362,0.274838,0.428637,0.401423,0.355061,0.2418763,0.1211394,0.1531049,0.0955404,0.0928921,0.7442109,0.3339596,0.3630334,0.3563764,0.3602298,0.4650973,0.4270723,0.0105497,0.1758154,0.0081262,0.0318797,0.0767198,0.5012355,0.6956979,0.0283584,0.1350784,0.1658119,0.0236015,0.353009,0.0272774,0.6760509,0.0957904,0.6501412,0.1902021,0.1171709,0.070627,0.1155618,0.5187124,0.6083504,0.3890978,0.6610831,0.3778404,0.4511893,0.69617,0.2705059,0.3030088,0.4232985,0.6503548
0.0842337,0.3306531,0.3994987,0.3922785,0.6001828,0.0336799,0.7312236,0.3617177,0.0276541,0.5183406,0.0280928,0.338569,0.0389904,0.0262116,0.0066649,0.0529181,0.3626704,0.402925,0.0741579,8.15E-05,0.5179881,0.2832134,0.1048412,0.3255037,0.0954484,0.0394006,0.3123405,0.2025093,0.0619725,0.2538604,0.1314029,0.0011535,0.1132539,0.2609438,0.6056303,0.6972049,0.5849269,0.1163692,0.0897223,0.667629,0.0647507,0.6846977,0.6328767,0.5568356,0.4538454,0.0733123,0.4405532,0.4125597,0.1249168,0.1609341,0.5615742,0.6534145,0.0893519,0.1241823,0.3479572,0.5787832,0.5667697,0.4385302,0.1036403,0.0939762,0.1367679,0.0598607,0.6544724,0.4050278,0.3878151,0.3227255,0.3710907,0.4535525,0.3724702,0.0024935,0.1860606,0.0099515,0.010146,0.05711,0.4846033,0.6893998,0.0215371,0.0835279,0.1455179,0.0179098,0.2801583,0.0079873,0.6449927,0.1233181,0.6218881,0.1903586,0.1474075,0.0892347,0.1824394,0.4959574,0.6295067,0.4894026,0.5823832,0.4646933,0.4368528,0.7230794,0.2376256,0.320566,0.3171664,0.6562392
0.0663325,0.2725003,0.525764,0.4061744,0.5753838,0.0341571,0.6129225,0.3486443,0.0369597,0.4939662,0.012233,0.3157923,0.0141681,0.0340451,0.0084018,0.0551848,0.2875701,0.1605632,0.0479449,1.44E-05,0.5666698,0.3991986,0.1096254,0.4487287,0.1231411,0.1052141,0.1635947,0.2379711,0.0353707,0.1749338,0.0959034,0.008342,0.2374299,0.4646153,0.5403326,0.6406304,0.4119716,0.1252091,0.0453267,0.5438792,0.0400723,0.5888671,0.6482271,0.4898146,0.5534946,0.0472006,0.3301525,0.3324802,0.0466194,0.1944209,0.4154579,0.4062542,0.0200494,0.1133752,0.4103658,0.5425199,0.621141,0.4954401,0.0755901,0.0620657,0.1966164,0.047137,0.5763434,0.3134897,0.3828256,0.3049142,0.3664256,0.3418697,0.5002924,0.0035993,0.2144498,0.0118398,0.0028603,0.0583971,0.429009,0.6661691,0.0203897,0.0830164,0.1218885,0.020819,0.3251327,0.0065387,0.5615898,0.1485493,0.6531606,0.2840141,0.1204411,0.026141,0.0900185,0.4995079,0.5550339,0.4691724,0.6286155,0.4062096,0.4260916,0.7127585,0.3630565,0.2809467,0.2605584,0.6488347
0.0950663,0.2586044,0.4699919,0.4521072,0.7283122,0.0466269,0.6061939,0.4757467,0.0627097,0.4526781,0.0220384,0.3639763,0.0292883,0.0138236,0.0193096,0.0228321,0.3433515,0.1289147,0.0302768,0.0001267,0.6205529,0.4146631,0.0854149,0.4558911,0.0768379,0.0929609,0.1001283,0.1527466,0.0434758,0.104953,0.0997309,0.0107846,0.2535671,0.4853544,0.5562678,0.6908163,0.2718831,0.0576364,0.0434604,0.631026,0.0613224,0.5888098,0.5873187,0.5420142,0.6482565,0.0642366,0.3348534,0.2558074,0.0710391,0.2569062,0.3541463,0.1683252,0.0438605,0.1146417,0.3803695,0.6105551,0.648071,0.5104587,0.0926338,0.0104634,0.1660914,0.0655283,0.4735278,0.3457756,0.3428516,0.3593536,0.3622177,0.5641014,0.399824,6.51E-05,0.1675183,0.031984,0.0081378,0.0993523,0.4828282,0.6357398,0.0086409,0.0875847,0.10158,0.0219479,0.2473598,0.0254982,0.6298532,0.0671268,0.5478299,0.184878,0.11913,0.0355335,0.1535919,0.4803779,0.6248622,0.3250623,0.5271245,0.4918447,0.4069251,0.6173005,0.2408447,0.2333467,0.224848,0.5353709
0.2081815,0.3258986,0.6066193,0.4780113,0.7938022,0.0475642,0.7014209,0.5240208,0.0456039,0.4469704,0.0072335,0.3026982,0.0257697,0.0458432,0.0127833,0.0168138,0.2985289,0.0709564,0.04915,0.0004095,0.6831699,0.409698,0.1712694,0.4386137,0.0884918,0.0650206,0.1026137,0.2131089,0.1575027,0.0935349,0.0414111,0.0252116,0.270276,0.6010241,0.306989,0.6405518,0.1561438,0.0979311,0.1120974,0.7224895,0.0359296,0.6184512,0.6021476,0.5078073,0.6296775,0.0965026,0.2760476,0.2040989,0.0973032,0.2076049,0.347695,0.1616174,0.0215686,0.1046767,0.3451341,0.5526762,0.5580724,0.4299852,0.0882279,0.0104748,0.1768268,0.1354785,0.6245461,0.3088274,0.3152318,0.4932163,0.4354879,0.4427868,0.2968595,5.80E-06,0.2606051,0.0607177,0.0408272,0.277059,0.5650935,0.7879284,0.0350722,0.0742149,0.1231895,0.0295578,0.2242823,0.0151106,0.547361,0.0724377,0.5779346,0.2027884,0.1428858,0.0426278,0.1543564,0.5541178,0.645153,0.3927159,0.6537949,0.3992239,0.4898093,0.7456328,0.1725899,0.2553501,0.2342016,0.7306816
0.1854187,0.2918004,0.5445356,0.5170377,0.6443641,0.0394385,0.672224,0.4432739,0.0690007,0.4795862,0.0103646,0.313108,0.0394866,0.0227559,0.0172832,0.0349381,0.2960119,0.0456353,0.0737443,0.0006315,0.6000729,0.3520733,0.2166922,0.4149894,0.1022907,0.0489567,0.1127938,0.2808463,0.2328607,0.1053066,0.0344457,0.0351267,0.3103351,0.5337653,0.3828518,0.5601859,0.1098186,0.1252344,0.0566094,0.6913623,0.018497,0.6445565,0.6160713,0.4349004,0.6017198,0.0485486,0.1156303,0.1973316,0.076581,0.2603881,0.2610152,0.1289915,0.0513918,0.1509846,0.3507072,0.6037285,0.4681373,0.4532619,0.0702172,0.0077809,0.2009189,0.1955912,0.697674,0.4177335,0.2993594,0.3462181,0.3776655,0.4681685,0.2311099,3.40E-06,0.2320652,0.1432229,0.0494659,0.3613196,0.5491095,0.6735632,0.0194338,0.0735879,0.1086313,0.0453897,0.2569511,0.0322981,0.7479883,0.0552957,0.5204112,0.2144359,0.1635173,0.0458051,0.1362963,0.4275103,0.4332094,0.325738,0.6840281,0.5663165,0.5208032,0.6660416,0.2412511,0.2992206,0.1791682,0.6906069
0.2066219,0.2910313,0.5647263,0.5559655,0.587255,0.0375812,0.6644845,0.5447311,0.0528053,0.4949561,0.0031864,0.3390519,0.0474383,0.0265871,0.0136487,0.0282387,0.3036999,0.064288,0.0710305,0.001156,0.4651585,0.4477091,0.2729453,0.5924276,0.1750849,0.0485087,0.0945589,0.2324446,0.250452,0.0499626,0.0191979,0.0758254,0.356631,0.5918632,0.3364743,0.6657948,0.138676,0.1418061,0.0558149,0.7833133,0.0550693,0.5913247,0.6369594,0.4802383,0.6251812,0.0661643,0.1404037,0.1044104,0.0589302,0.2956754,0.295851,0.1127549,0.0201594,0.225257,0.3220811,0.5633413,0.5255349,0.5065168,0.0816795,0.0185675,0.181616,0.1173017,0.4908157,0.3437158,0.3687565,0.398735,0.3513734,0.4705897,0.1783502,8.42E-05,0.4625007,0.1760011,0.0633488,0.4273594,0.5875307,0.6992389,0.0588718,0.1133141,0.1619889,0.0083138,0.224882,0.030897,0.5278138,0.0797655,0.5428067,0.1437046,0.0872027,0.06587,0.0818602,0.4566584,0.5338019,0.363728,0.6018696,0.4642818,0.4677762,0.638723,0.2391492,0.3084645,0.1979537,0.6203342
